postcode,locality,state
3363,LANGDONS HILL,VIC
6330,LANGE,WA
6147,LANGFORD,WA
5255,LANGHORNE CREEK,SA
3352,LANGI KAL KAL,VIC
3377,LANGI LOGAN,VIC
3318,LANGKOOP,VIC
4410,LANGLANDS,QLD
3444,LANGLEY,VIC
4630,LANGLEY,QLD
2426,LANGLEY VALE,NSW
4470,LANGLO,QLD
5353,LANGS LANDING,SA
3971,LANGSBOROUGH,VIC
4570,LANGSHAW,QLD
3910,LANGWARRIN,VIC
3911,LANGWARRIN SOUTH,VIC
2460,LANITZA,NSW
2644,LANKEYS CREEK,NSW
4850,LANNERCOST,QLD
2873,LANSDALE,NSW
850,LANSDOWNE,NT
2163,LANSDOWNE,NSW
2430,LANSDOWNE,NSW
4478,LANSDOWNE,QLD
2430,LANSDOWNE FOREST,NSW
3555,LANSELL PLAZA,VIC
4825,LANSKEY,QLD
2166,LANSVALE,NSW
7325,LAPOINYA,TAS
2773,LAPSTONE,NSW
3212,LARA,VIC
872,LARAMBA,NT
875,LARAPINTA,NT
4110,LARAPINTA,QLD
4285,LARAVALE,QLD
2622,LARBERT,NSW
3821,LARDNER,VIC
2320,LARGS,NSW
5016,LARGS BAY,SA
5016,LARGS NORTH,SA
4306,LARK HILL,QLD
2480,LARNOOK,NSW
3249,LARPENT,VIC
820,LARRAKEYAH,NT
3325,LARRALEA,VIC
2866,LARRAS LEE,NSW
852,LARRIMAH,NT
3487,LASCELLES,VIC
2615,LATHAM,ACT
6616,LATHAM,WA
6100,LATHLAIN,WA
4211,LATIMER,QLD
7307,LATROBE,TAS
7021,LAUDERDALE,TAS
2775,LAUGHTONDALE,NSW
7250,LAUNCESTON,TAS
3139,LAUNCHING PLACE,VIC
4871,LAURA,QLD
4892,LAURA,QLD
5480,LAURA,SA
5680,LAURA BAY,SA
2649,LAUREL HILL,NSW
5271,LAURIE PARK,SA
2443,LAURIETON,NSW
3444,LAURISTON,VIC
2462,LAVADIA,NSW
4813,LAVARACK BARRACKS,QLD
4357,LAVELLE,QLD
2060,LAVENDER BAY,NSW
3238,LAVERS HILL,VIC
2582,LAVERSTOCK,NSW
3028,LAVERTON,VIC
6440,LAVERTON,WA
3026,LAVERTON NORTH,VIC
3027,LAVERTON RAAF,VIC
2641,LAVINGTON,NSW
2640,LAVINGTON DC,NSW
2641,LAVINGTON DC,NSW
8010,LAW COURTS,VIC
4343,LAWES,QLD
4716,LAWGI DAWES,QLD
7140,LAWITTA,TAS
3480,LAWLER,VIC
3418,LAWLOIT,VIC
4825,LAWN HILL,QLD
4501,LAWNTON,QLD
2460,LAWRENCE,NSW
3364,LAWRENCE,VIC
2617,LAWSON,ACT
2783,LAWSON,NSW
5068,LEABROOK,SA
2844,LEADVILLE,NSW
4606,LEAFDALE,QLD
3537,LEAGHUR,VIC
812,LEANYER,NT
3352,LEARMONTH,VIC
6707,LEARMONTH,WA
5452,LEASINGHAM,SA
5150,LEAWOOD GARDENS,SA
7254,LEBRINA,TAS
2335,LECONFIELD,NSW
6170,LEDA,WA
3385,LEDCOURT,VIC
6043,LEDGE POINT,WA
2849,LEE CREEK,NSW
810,LEE POINT,NT
6007,LEEDERVILLE,WA
6900,LEEDERVILLE,WA
6902,LEEDERVILLE,WA
6903,LEEDERVILLE,WA
7255,LEEKA,TAS
6514,LEEMAN,WA
6149,LEEMING,WA
2705,LEETON,NSW
2756,LEETS VALE,NSW
2775,LEETS VALE,NSW
6290,LEEUWIN,WA
2470,LEEVILLE,NSW
2570,LEFEVRES CORNER,NSW
7252,LEFROY,TAS
4343,LEFTHAND BRANCH,QLD
7277,LEGANA,TAS
7263,LEGERWOOD,TAS
2476,LEGUME,NSW
3516,LEICHARDT,VIC
2040,LEICHHARDT,NSW
4305,LEICHHARDT,QLD
2453,LEIGH,NSW
3352,LEIGH CREEK,VIC
5731,LEIGH CREEK,SA
5731,LEIGH CREEK STATION,SA
5417,LEIGHTON,SA
2580,LEIGHWOOD,NSW
6437,LEINSTER,WA
3567,LEITCHVILLE,VIC
7315,LEITH,TAS
2330,LEMINGTON,NSW
3631,LEMNOS,VIC
2259,LEMON TREE,NSW
2319,LEMON TREE PASSAGE,NSW
7120,LEMONT,TAS
4357,LEMONTREE,QLD
2171,LEN WATERS ESTATE,NSW
2322,LENAGHAN,NSW
7008,LENAH VALLEY,TAS
3691,LENEVA,VIC
6503,LENNARD BROOK,WA
2478,LENNOX HEAD,NSW
5240,LENSWOOD,SA
3461,LEONARDS HILL,VIC
2750,LEONAY,NSW
3953,LEONGATHA,VIC
3953,LEONGATHA NORTH,VIC
3953,LEONGATHA SOUTH,VIC
6438,LEONORA,WA
3224,LEOPOLD,VIC
2179,LEPPINGTON,NSW
3458,LERDERDERG,VIC
2581,LERIDA,NSW
2835,LERIDA,NSW
6233,LESCHENAULT,WA
6111,LESLEY,WA
4370,LESLIE,QLD
4370,LESLIE DAM,QLD
3260,LESLIE MANOR,VIC
7054,LESLIE VALE,TAS
6076,LESMURDIE,WA
2620,LETCHWORTH,NSW
3332,LETHBRIDGE,VIC
2770,LETHBRIDGE PARK,NSW
4800,LETHEBROOK,QLD
2560,LEUMEAH,NSW
2780,LEURA,NSW
7120,LEVENDALE,TAS
2460,LEVENSTRATH,NSW
2311,LEWINSBROOK,NSW
2800,LEWIS PONDS,NSW
2049,LEWISHAM,NSW
7173,LEWISHAM,TAS
5501,LEWISTON,SA
6065,LEXIA,WA
6079,LEXIA,WA
3352,LEXTON,VIC
4365,LEYBURN,QLD
2480,LEYCESTER,NSW
4714,LEYDENS HILL,QLD
7030,LIAWENEE,TAS
2138,LIBERTY GROVE,NSW
3858,LICOLA,VIC
3858,LICOLA NORTH,VIC
1825,LIDCOMBE,NSW
2141,LIDCOMBE,NSW
2141,LIDCOMBE NORTH,NSW
2333,LIDDELL,NSW
2790,LIDSDALE,NSW
2800,LIDSTER,NSW
7304,LIENA,TAS
7260,LIETINNA,TAS
7301,LIFFEY,TAS
5355,LIGHT PASS,SA
2444,LIGHTHOUSE BEACH,NSW
2834,LIGHTNING RIDGE,NSW
5085,LIGHTSVIEW,SA
7330,LILEAH,TAS
2229,LILLI PILLI,NSW
2536,LILLI PILLI,NSW
2480,LILLIAN ROCK,NSW
3820,LILLICO,VIC
7310,LILLICO,TAS
3371,LILLICUR,VIC
3420,LILLIMUR,VIC
3682,LILLIPUT,VIC
2460,LILYDALE,NSW
3140,LILYDALE,VIC
4344,LILYDALE,QLD
7268,LILYDALE,TAS
2040,LILYFIELD,NSW
2508,LILYVALE,NSW
4352,LILYVALE,QLD
4723,LILYVALE,QLD
4513,LILYWOOD,QLD
3673,LIMA,VIC
3673,LIMA EAST,VIC
3673,LIMA SOUTH,VIC
2352,LIMBRI,NSW
6315,LIME LAKE,WA
2324,LIMEBURNERS CREEK,NSW
2444,LIMEBURNERS CREEK,NSW
2795,LIMEKILNS,NSW
2583,LIMERICK,NSW
2361,LIMESTONE,NSW
3717,LIMESTONE,VIC
4714,LIMESTONE,QLD
4701,LIMESTONE CREEK,QLD
4305,LIMESTONE RIDGES,QLD
4384,LIMEVALE,QLD
852,LIMMEN,NT
3871,LIMONITE,VIC
2484,LIMPINWOOD,NSW
2850,LINBURN,NSW
5715,LINCOLN GAP,SA
5607,LINCOLN NATIONAL PARK,SA
4741,LINDEMAN ISLAND,QLD
2778,LINDEN,NSW
4490,LINDEN,QLD
5065,LINDEN PARK,SA
2480,LINDENDALE,NSW
3865,LINDENOW,VIC
3875,LINDENOW SOUTH,VIC
2347,LINDESAY,NSW
2476,LINDESAY CREEK,NSW
2070,LINDFIELD,NSW
2070,LINDFIELD WEST,NSW
2710,LINDIFFERON,NSW
7015,LINDISFARNE,TAS
5320,LINDLEY,SA
5731,LINDON,SA
3312,LINDSAY,VIC
3496,LINDSAY POINT,VIC
4178,LINDUM,QLD
6258,LINFARNE,WA
3509,LINGA,VIC
2066,LINLEY POINT,NSW
4356,LINTHORPE,QLD
3360,LINTON,VIC
4306,LINVILLE,QLD
4314,LINVILLE,QLD
5410,LINWOOD,SA
2460,LIONSVILLE,NSW
3549,LIPAROO,VIC
5607,LIPSON,SA
2250,LISAROW,NSW
7260,LISLE,TAS
2480,LISMORE,NSW
3324,LISMORE,VIC
2480,LISMORE DC,NSW
2480,LISMORE HEIGHTS,NSW
2372,LISTON,NSW
3480,LITCHFIELD,VIC
822,LITCHFIELD PARK,NT
2790,LITHGOW,NSW
2790,LITHGOW DC,NSW
4673,LITTABELLA,QLD
2474,LITTLE BACK CREEK,NSW
2036,LITTLE BAY,NSW
2644,LITTLE BILLABONG,NSW
4567,LITTLE COVE,QLD
3418,LITTLE DESERT,VIC
5607,LITTLE DOUGLAS,SA
2538,LITTLE FOREST,NSW
6330,LITTLE GROVE,WA
3458,LITTLE HAMPTON,VIC
2790,LITTLE HARTLEY,NSW
6355,LITTLE ITALY,WA
6359,LITTLE ITALY,WA
2339,LITTLE JACKS CREEK,NSW
2259,LITTLE JILLIBY,NSW
8011,LITTLE LONSDALE STREET,VIC
4551,LITTLE MOUNTAIN,QLD
4865,LITTLE MULGRAVE,QLD
2281,LITTLE PELICAN,NSW
7140,LITTLE PINE LAGOON,TAS
2360,LITTLE PLAIN,NSW
2720,LITTLE RIVER,NSW
3211,LITTLE RIVER,VIC
6646,LITTLE SANDY DESERT,WA
7190,LITTLE SWANPORT,TAS
2880,LITTLE TOPAR,NSW
4650,LITTLE TUAN,QLD
2256,LITTLE WOBBY,NSW
5250,LITTLEHAMPTON,SA
4680,LITTLEMORE,QLD
2790,LITTLETON,NSW
1871,LIVERPOOL,NSW
2170,LIVERPOOL,NSW
2170,LIVERPOOL SOUTH,NSW
2170,LIVERPOOL WESTFIELD,NSW
822,LIVINGSTONE,NT
4892,LIZARD,QLD
2795,LLANARTH,NSW
4820,LLANARTH,QLD
2747,LLANDILO,NSW
3551,LLANELLY,VIC
2365,LLANGOTHLIN,NSW
3862,LLOWALONG,VIC
2650,LLOYD,NSW
822,LLOYD CREEK,NT
2474,LOADSTONE,NSW
4306,LOAMSIDE,QLD
5241,LOBETHAL,SA
7255,LOCCOTA,TAS
3945,LOCH,VIC
4370,LOCH LOMOND,QLD
3851,LOCH SPORT,VIC
3833,LOCH VALLEY,VIC
5271,LOCHABER,SA
3888,LOCHEND,VIC
2549,LOCHIEL,NSW
5510,LOCHIEL,SA
4720,LOCHINGTON,QLD
2321,LOCHINVAR,NSW
5633,LOCK,SA
5655,LOCKES CLAYPAN,SA
2656,LOCKHART,NSW
4871,LOCKHART,QLD
4892,LOCKHART RIVER,QLD
6522,LOCKIER,WA
3563,LOCKINGTON,VIC
5032,LOCKLEYS,SA
6054,LOCKRIDGE,WA
4342,LOCKROSE,QLD
2795,LOCKSLEY,NSW
3665,LOCKSLEY,VIC
3551,LOCKWOOD,VIC
3551,LOCKWOOD SOUTH,VIC
4344,LOCKYER,QLD
6330,LOCKYER,WA
4311,LOCKYER WATERS,QLD
3575,LODDON VALE,VIC
2232,LOFTUS,NSW
2480,LOFTVILLE,NSW
3475,LOGAN,VIC
4114,LOGAN CENTRAL,QLD
4114,LOGAN CITY BC,QLD
4114,LOGAN CITY DC,QLD
4128,LOGAN HYPERDOME BC,QLD
4133,LOGAN RESERVE,QLD
4207,LOGAN VILLAGE,QLD
4129,LOGANDALE,QLD
4129,LOGANHOLME,QLD
4129,LOGANHOLME BC,QLD
4129,LOGANHOLME DC,QLD
4131,LOGANLEA,QLD
2439,LOGANS CROSSING,NSW
2713,LOGIE BRAE,NSW
7275,LOIRA,TAS
6311,LOL GRAY,WA
7140,LONDON LAKES,TAS
2753,LONDONDERRY,NSW
6429,LONDONDERRY,WA
3678,LONDRIGAN,VIC
3691,LONE PINE,VIC
4069,LONE PINE,QLD
4719,LONESOME CREEK,QLD
2536,LONG BEACH,NSW
2850,LONG CREEK,NSW
2446,LONG FLAT,NSW
4570,LONG FLAT,QLD
5253,LONG FLAT,SA
3340,LONG FOREST,VIC
3550,LONG GULLY,VIC
4741,LONG ISLAND,QLD
2261,LONG JETTY,NSW
2360,LONG PLAIN,NSW
2629,LONG PLAIN,NSW
2630,LONG PLAIN,NSW
5501,LONG PLAINS,SA
4068,LONG POCKET,QLD
4850,LONG POCKET,QLD
2330,LONG POINT,NSW
2564,LONG POINT,NSW
2800,LONG POINT,NSW
7253,LONG REACH,TAS
2097,LONG REEF,NSW
2347,LONGARM,NSW
3399,LONGERENONG,VIC
3401,LONGERENONG,VIC
3851,LONGFORD,VIC
7301,LONGFORD,TAS
3551,LONGLEA,VIC
7150,LONGLEY,TAS
2540,LONGREACH,NSW
4730,LONGREACH,QLD
2066,LONGUEVILLE,NSW
3816,LONGWARRY,VIC
3816,LONGWARRY NORTH,VIC
3665,LONGWOOD,VIC
5153,LONGWOOD,SA
3666,LONGWOOD EAST,VIC
7109,LONNAVALE,TAS
5160,LONSDALE,SA
5160,LONSDALE DC,SA
2867,LOOMBAH,NSW
2340,LOOMBERAH,NSW
7315,LOONGANA,TAS
7256,LOORANA,TAS
2898,LORD HOWE ISLAND,NSW
2632,LORDS HILL,NSW
4120,LORETO HILL,QLD
7306,LORINNA,TAS
2320,LORN,NSW
2439,LORNE,NSW
3232,LORNE,VIC
3418,LORQUON,VIC
6447,LORT RIVER,WA
2583,LOST RIVER,NSW
2311,LOSTOCK,NSW
4179,LOTA,QLD
7216,LOTTAH,TAS
4705,LOTUS CREEK,QLD
2469,LOUISA CREEK,NSW
4740,LOUISA CREEK,QLD
2840,LOUTH,NSW
5607,LOUTH BAY,SA
2320,LOUTH PARK,NSW
2325,LOVEDALE,NSW
5345,LOVEDAY,SA
3213,LOVELY BANKS,VIC
3221,LOVELY BANKS,VIC
2105,LOVETT BAY,NSW
7253,LOW HEAD,TAS
4873,LOW ISLES,QLD
4877,LOW ISLES,QLD
5307,LOWALDIE,SA
5268,LOWAN VALE,SA
2450,LOWANNA,NSW
5330,LOWBANK,SA
6240,LOWDEN,WA
2476,LOWER ACACIA CREEK,NSW
2730,LOWER BAGO,NSW
7306,LOWER BARRINGTON,TAS
4211,LOWER BEECHMONT,QLD
2335,LOWER BELFORD,NSW
7306,LOWER BEULAH,TAS
2580,LOWER BORO,NSW
2469,LOWER BOTTLE CREEK,NSW
5522,LOWER BROUGHTON,SA
5540,LOWER BROUGHTON,SA
2450,LOWER BUCCA,NSW
6084,LOWER CHITTERING,WA
2460,LOWER COLDSTREAM,NSW
4871,LOWER COWLEY,QLD
2440,LOWER CREEK,NSW
4313,LOWER CRESSBROOK,QLD
4873,LOWER DAINTREE,QLD
2469,LOWER DUCK CREEK,NSW
2470,LOWER DYRAABA,NSW
2628,LOWER EUCEMBENE,NSW
2775,LOWER HAWKESBURY,NSW
5131,LOWER HERMITAGE,SA
6390,LOWER HOTHAM,WA
5211,LOWER INMAN VALLEY,SA
6330,LOWER KING,WA
2800,LOWER LEWIS PONDS,NSW
5501,LOWER LIGHT,SA
7109,LOWER LONGLEY,TAS
2775,LOWER MACDONALD,NSW
2250,LOWER MANGROVE,NSW
7030,LOWER MARSHES,TAS
5062,LOWER MITCHAM,SA
3639,LOWER MOIRA,VIC
4340,LOWER MOUNT WALKER,QLD
3401,LOWER NORTON,VIC
2446,LOWER PAPPINBARRA,NSW
2469,LOWER PEACOCK,NSW
3093,LOWER PLENTY,VIC
2756,LOWER PORTLAND,NSW
7005,LOWER SANDY BAY,TAS
7054,LOWER SNUG,TAS
2460,LOWER SOUTHGATE,NSW
4343,LOWER TENTHILL,QLD
2627,LOWER THREDBO,NSW
4854,LOWER TULLY,QLD
7267,LOWER TURNERS MARSH,TAS
7109,LOWER WATTLE GROVE,TAS
7310,LOWER WILMOT,TAS
4570,LOWER WONGA,QLD
4702,LOWESBY,QLD
2646,LOWESDALE,NSW
4723,LOWESTOFF,QLD
6330,LOWLANDS,WA
4676,LOWMEAD,QLD
4311,LOWOOD,QLD
2790,LOWTHER,NSW
2326,LOXFORD,NSW
5333,LOXTON,SA
5333,LOXTON NORTH,SA
3844,LOY YANG,VIC
7316,LOYETEA,TAS
3381,LUBECK,VIC
3385,LUBECK,VIC
3350,LUCAS,VIC
2234,LUCAS HEIGHTS,NSW
7109,LUCASTON,TAS
4850,LUCINDA,QLD
5272,LUCINDALE,SA
2800,LUCKNOW,NSW
3875,LUCKNOW,VIC
5602,LUCKY BAY,SA
3691,LUCYVALE,VIC
2745,LUDDENHAM,NSW
6280,LUDLOW,WA
820,LUDMILLA,NT
2850,LUE,NSW
2210,LUGARNO,NSW
7255,LUGHRATA,TAS
7321,LUINA,TAS
7252,LULWORTH,TAS
4478,LUMEAH,QLD
6395,LUMEAH,WA
4849,LUMHOLTZ,QLD
7150,LUNAWANNA,TAS
4390,LUNDAVRA,QLD
7109,LUNE RIVER,TAS
3673,LURG,VIC
2170,LURNEA,NSW
4207,LUSCOMBE,QLD
2321,LUSKINTYRE,NSW
7009,LUTANA,TAS
4030,LUTWYCHE,QLD
3444,LYAL,VIC
6225,LYALLS MILL,WA
3057,LYGON STREET NORTH,VIC
7109,LYMINGTON,TAS
7256,LYMWOOD,TAS
4818,LYNAM,QLD
3975,LYNBROOK,VIC
2474,LYNCHS CREEK,NSW
3559,LYNDALE,VIC
2350,LYNDHURST,NSW
2797,LYNDHURST,NSW
3975,LYNDHURST,VIC
4871,LYNDHURST,QLD
5731,LYNDHURST,SA
5351,LYNDOCH,SA
6701,LYNDON,WA
4892,LYNDSIDE,QLD
2602,LYNEHAM,ACT
4342,LYNFORD,QLD
5062,LYNTON,SA
2477,LYNWOOD,NSW
4660,LYNWOOD,QLD
6147,LYNWOOD,WA
810,LYONS,NT
2606,LYONS,ACT
3304,LYONS,VIC
4124,LYONS,QLD
3461,LYONVILLE,VIC
4352,LYRA,QLD
4382,LYRA,QLD
5343,LYRUP,SA
3156,LYSTERFIELD,VIC
3156,LYSTERFIELD SOUTH,VIC
4178,LYTTON,QLD
4347,MA MA CREEK,QLD
4855,MAADI,QLD
4886,MAALAN,QLD
5277,MAAOUPE,SA
4650,MAAROOM,QLD
5723,MABEL CREEK,SA
2716,MABINS WELL,NSW
4875,MABUIAG,QLD
4875,MABUIAG ISLAND,QLD
4406,MACALISTER,QLD
4871,MACALISTER RANGE,QLD
2904,MACARTHUR,ACT
3286,MACARTHUR,VIC
2560,MACARTHUR SQUARE,NSW
3782,MACCLESFIELD,VIC
5153,MACCLESFIELD,SA
5121,MACDONALD PARK,SA
2339,MACDONALDS CREEK,NSW
4350,MACDONALDTOWN,QLD
872,MACDONNELL RANGE,NT
3440,MACEDON,VIC
4478,MACFARLANE,QLD
5223,MACGILLIVRAY,SA
2615,MACGREGOR,ACT
4109,MACGREGOR,QLD
4878,MACHANS BEACH,QLD
4695,MACHINE CREEK,QLD
4740,MACKAY,QLD
4740,MACKAY BC,QLD
4740,MACKAY CANELAND,QLD
4740,MACKAY DC,QLD
4740,MACKAY EAST,QLD
4740,MACKAY HARBOUR,QLD
4741,MACKAY MC,QLD
4740,MACKAY NORTH,QLD
4740,MACKAY SOUTH,QLD
4740,MACKAY WEST,QLD
4156,MACKENZIE,QLD
4702,MACKENZIE,QLD
4705,MACKENZIE RIVER,QLD
4870,MACKINNON,QLD
4850,MACKNADE,QLD
3971,MACKS CREEK,VIC
2447,MACKSVILLE,NSW
4352,MACLAGAN,QLD
2463,MACLEAN,NSW
4280,MACLEAN,QLD
4184,MACLEAY ISLAND,QLD
3085,MACLEOD,VIC
6701,MACLEOD,WA
3085,MACLEOD WEST,VIC
2251,MACMASTERS BEACH,NSW
2615,MACNAMARA,ACT
3579,MACORNA,VIC
3568,MACORNA NORTH,VIC
2614,MACQUARIE,ACT
7151,MACQUARIE,TAS
2113,MACQUARIE CENTRE,NSW
2564,MACQUARIE FIELDS,NSW
7468,MACQUARIE HEADS,TAS
2285,MACQUARIE HILLS,NSW
7151,MACQUARIE ISLAND,TAS
2565,MACQUARIE LINKS,NSW
2831,MACQUARIE MARSHES,NSW
2113,MACQUARIE PARK,NSW
2577,MACQUARIE PASS,NSW
7140,MACQUARIE PLAINS,TAS
2109,MACQUARIE UNIVERSITY,NSW
4816,MACROSSAN,QLD
3723,MACS COVE,VIC
5734,MACUMBA,SA
3971,MADALYA,VIC
2508,MADDENS PLAINS,NSW
3340,MADDINGLEY,VIC
6109,MADDINGTON,WA
6989,MADDINGTON,WA
6065,MADELEY,WA
2350,MADGWICK,NSW
6210,MADORA BAY,WA
6443,MADURA,WA
3379,MAFEKING,VIC
2630,MAFFRA,NSW
3860,MAFFRA,VIC
3859,MAFFRA WEST UPPER,VIC
5280,MAGAREY,SA
5400,MAGDALA,SA
2261,MAGENTA,NSW
6355,MAGENTA,WA
5308,MAGGEA,SA
5311,MAGGEA,SA
5072,MAGILL,SA
5072,MAGILL NORTH,SA
5072,MAGILL SOUTH,SA
6338,MAGITUP,WA
4819,MAGNETIC ISLAND,QLD
4650,MAGNOLIA,QLD
2829,MAGOMETON,NSW
3352,MAGPIE,VIC
7140,MAGRA,TAS
5717,MAHANEWO,SA
6072,MAHOGANY CREEK,WA
6530,MAHOMETS FLATS,WA
2230,MAIANBAR,NSW
6057,MAIDA VALE,WA
4807,MAIDAVALE,QLD
3551,MAIDEN GULLY,VIC
4385,MAIDENHEAD,QLD
4615,MAIDENWELL,QLD
3012,MAIDSTONE,VIC
3275,MAILER FLAT,VIC
3275,MAILORS FLAT,VIC
2594,MAIMURU,NSW
2482,MAIN ARM,NSW
4217,MAIN BEACH,QLD
2420,MAIN CREEK,NSW
3373,MAIN LEAD,VIC
3928,MAIN RIDGE,VIC
3723,MAINDAMPLE,VIC
3714,MAINTONGOON,VIC
2716,MAIRJIMMY,NSW
2330,MAISON DIEU,NSW
2320,MAITLAND,NSW
5573,MAITLAND,SA
6714,MAITLAND,WA
2850,MAITLAND BAR,NSW
2320,MAITLAND NORTH,NSW
2320,MAITLAND VALE,NSW
3725,MAJOR PLAINS,VIC
3465,MAJORCA,VIC
2622,MAJORS CREEK,NSW
4816,MAJORS CREEK,QLD
2609,MAJURA,ACT
5267,MAKIN,SA
6401,MALABAINE,WA
2036,MALABAR,NSW
2460,MALABUGILMAH,NSW
6090,MALAGA,WA
6944,MALAGA,WA
6945,MALAGA DC,WA
812,MALAK,NT
4405,MALAKOFF,QLD
4885,MALANDA,QLD
4620,MALARGA,QLD
7140,MALBINA,TAS
2571,MALDON,NSW
3463,MALDON,VIC
6302,MALEBELLING,WA
4552,MALENY,QLD
5259,MALINONG,SA
2319,MALLABULA,NSW
3892,MALLACOOTA,VIC
5502,MALLALA,SA
2734,MALLAN,NSW
3586,MALLAN,NSW
2469,MALLANGANEE,NSW
2738,MALLEE,NSW
6353,MALLEE HILL,WA
4352,MALLING,QLD
2400,MALLOWA,NSW
6556,MALMALLING,WA
4627,MALMOE,QLD
3446,MALMSBURY,VIC
2536,MALONEYS BEACH,NSW
5311,MALPAS,SA
4816,MALPAS-TRENTON,QLD
5690,MALTEE,SA
4403,MALU,QLD
2536,MALUA BAY,NSW
3144,MALVERN,VIC
5061,MALVERN,SA
3145,MALVERN EAST,VIC
3144,MALVERN NORTH,VIC
6370,MALYALLING,WA
3024,MAMBOURIN,VIC
5495,MAMBRAY CREEK,SA
4871,MAMU,QLD
2200,MANAHAN,NSW
3546,MANANGATANG,VIC
4361,MANAPOURI,QLD
2622,MANAR,NSW
4613,MANAR,QLD
2878,MANARA,NSW
852,MANBULLOO,NT
2577,MANCHESTER SQUARE,NSW
2870,MANDAGERY,NSW
4802,MANDALAY,QLD
2264,MANDALONG,NSW
2575,MANDEMAR,NSW
6167,MANDOGALUP,WA
822,MANDORAH,NT
6210,MANDURAH,WA
6210,MANDURAH DC,WA
6210,MANDURAH EAST,WA
6210,MANDURAH NORTH,WA
2792,MANDURAMA,NSW
3551,MANDURANG,VIC
3551,MANDURANG SOUTH,VIC
2830,MANERA HEIGHTS,NSW
4730,MANEROO,QLD
5602,MANGALO,SA
3663,MANGALORE,VIC
7030,MANGALORE,TAS
7214,MANGANA,TAS
2500,MANGERTON,NSW
4509,MANGO HILL,QLD
2328,MANGOOLA,NSW
2652,MANGOPLAH,NSW
6479,MANGOWINE,WA
2250,MANGROVE CREEK,NSW
2250,MANGROVE MOUNTAIN,NSW
3218,MANIFOLD HEIGHTS,VIC
2865,MANILDRA,NSW
2346,MANILLA,NSW
822,MANINGRIDA,NT
6258,MANJIMUP,WA
1655,MANLY,NSW
2095,MANLY,NSW
4179,MANLY,QLD
2095,MANLY EAST,NSW
2093,MANLY VALE,NSW
4179,MANLY WEST,QLD
6465,MANMANNING,WA
5440,MANNA HILL,SA
5422,MANNANARIE,SA
3222,MANNERIM,VIC
2259,MANNERING PARK,NSW
5732,MANNERS WELL,SA
3360,MANNIBADAR,VIC
6152,MANNING,WA
2430,MANNING POINT,NSW
5086,MANNINGHAM,SA
3971,MANNS BEACH,VIC
4610,MANNUEM,QLD
5238,MANNUM,SA
2653,MANNUS,NSW
2333,MANOBALAI,NSW
4870,MANOORA,QLD
5414,MANOORA,SA
3024,MANOR LAKES,VIC
3889,MANORINA,VIC
3722,MANSFIELD,VIC
3724,MANSFIELD,VIC
4122,MANSFIELD,QLD
4122,MANSFIELD BC,QLD
4122,MANSFIELD DC,QLD
5012,MANSFIELD PARK,SA
872,MANTAMARU,WA
837,MANTON,NT
2582,MANTON,NSW
4722,MANTUAN DOWNS,QLD
5308,MANTUNG,SA
2603,MANUKA,ACT
4601,MANUMBAR,QLD
4870,MANUNDA,QLD
5440,MANUNDA STATION,SA
4680,MANY PEAKS,QLD
2539,MANYANA,NSW
6328,MANYPEAKS,WA
4601,MANYUNG,QLD
4605,MANYUNG,QLD
4560,MAPLETON,QLD
4874,MAPOON,QLD
822,MAPURU,NT
2653,MARAGLE,NSW
5307,MARAMA,SA
4892,MARAMIE,QLD
3891,MARAMINGO CREEK,VIC
5355,MARANANGA,SA
852,MARANBOY,NT
6064,MARANGAROO,WA
822,MARANUNGA,NT
6256,MARANUP,WA
4821,MARATHON,QLD
2765,MARAYLYA,NSW
2148,MARAYONG,NSW
6330,MARBELUP,WA
6760,MARBLE BAR,WA
5137,MARBLE HILL,SA
4346,MARBURG,QLD
2800,MARCH,NSW
6515,MARCHAGEE,WA
2582,MARCHMONT,NSW
5271,MARCOLLAT,SA
4564,MARCOOLA,QLD
4573,MARCUS BEACH,QLD
3222,MARCUS HILL,VIC
3953,MARDAN,VIC
6125,MARDELLA,WA
5070,MARDEN,SA
2259,MARDI,NSW
6714,MARDIE,WA
4880,MAREEBA,QLD
2453,MARENGO,NSW
3233,MARENGO,VIC
2422,MARES RUN,NSW
822,MARGARET RIVER,NT
6285,MARGARET RIVER,WA
4019,MARGATE,QLD
7054,MARGATE,TAS
4019,MARGATE BEACH,QLD
4855,MARIA CREEKS,QLD
7190,MARIA ISLAND,TAS
4753,MARIAN,QLD
3032,MARIBYRNONG,VIC
6065,MARIGINIUP,WA
6078,MARIGINIUP,WA
2663,MARINNA,NSW
5049,MARINO,SA
5043,MARION,SA
5575,MARION BAY,SA
7175,MARION BAY,TAS
3634,MARIONVALE,VIC
5330,MARKARANKA,SA
5354,MARKS LANDING,SA
2280,MARKS POINT,NSW
2423,MARKWELL,NSW
3678,MARKWOOD,VIC
5724,MARLA,SA
3483,MARLBED,VIC
4705,MARLBOROUGH,QLD
2429,MARLEE,NSW
5033,MARLESTON,SA
5033,MARLESTON DC,SA
2232,MARLEY,NSW
3888,MARLO,VIC
2441,MARLO MERRICAN,NSW
2446,MARLO MERRICAN,NSW
2775,MARLOW,NSW
830,MARLOW LAGOON,NT
2622,MARLOWE,NSW
4405,MARMADUA,QLD
6020,MARMION,WA
2284,MARMONG POINT,NSW
4702,MARMOR,QLD
6608,MARNE,WA
3387,MARNOO,VIC
